"","study_area","subsite","soil_moisture","lat","long","elevation","ecosystem","exstart","year","treatment","plot","spp","woody","functional_group","genus","species","phenophase","DOY","snowfree_date","data_provider","data_provider_email","plot.n","year_type"
"117","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE17","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"118","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE17","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"119","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE18","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"120","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE18","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"121","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE18","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"122","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE19","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"123","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE19","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"124","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE19","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"125","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE20","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"126","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE20","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"127","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE20","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"128","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE20","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"129","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE21","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"130","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE21","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"131","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE21","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"132","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE22","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"133","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE22","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"134","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE22","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"135","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE22","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"136","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE23","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"137","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE23","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"138","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE23","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"139","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE23","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"140","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE24","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"141","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE24","VACVIT","woody","deciduous shrub","Vaccinium","vitis-idaea","green",155,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"142","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC02","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"143","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC03","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"144","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC04","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"145","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC05","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"146","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC06","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"147","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC06","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"148","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC08","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"149","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC10","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"150","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC12","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"151","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC14","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"152","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC14","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"153","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC16","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"154","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC19","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"155","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC20","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"156","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC20","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"157","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC23","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"158","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC24","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"159","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE01","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"160","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE02","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"161","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE03","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"162","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE04","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"163","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE06","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"164","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE07","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"165","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE08","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"166","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE09","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"167","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE09","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"168","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE10","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"169","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE12","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"170","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE13","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"171","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE16","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"172","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE19","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"173","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE24","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"174","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE24","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",156,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"175","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC05","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"176","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC07","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"177","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC09","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"178","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC10","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"179","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC16","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"180","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC21","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"181","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC23","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"182","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC24","DIALAP","woody","evergreen shrub","Diapensia","lapponica","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"183","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE02","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"184","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE08","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"185","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE10","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"186","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE14","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"187","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE15","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"188","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE18","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"189","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE21","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",157,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"190","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC01","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",159,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"191","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC02","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",159,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"192","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC07","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",159,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"193","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC11","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",159,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"194","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE07","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",159,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"195","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC21","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",160,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"196","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE12","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",160,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"197","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"OTC","ADE13","LEDPAL","woody","evergreen shrub","Ledum","palustre","green",160,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"198","Atqasuk","Dry Heath","dry",70.45,-157.4,22,"Low arctic",1996,1998,"CTL","ADC03","SALPHL","woody","deciduous shrub","Salix","phlebophylla","green",162,153,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"199","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"CTL","AWC23","SALPOL","woody","deciduous shrub","Salix","polaris","green",160,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"200","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"CTL","AWC01","SALPOL","woody","deciduous shrub","Salix","polaris","green",162,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"201","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"OTC","AWE09","SALPOL","woody","deciduous shrub","Salix","polaris","green",162,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"202","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"CTL","AWC06","SALPOL","woody","deciduous shrub","Salix","polaris","green",163,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"203","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"OTC","AWE03","SALPOL","woody","deciduous shrub","Salix","polaris","green",163,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"204","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"CTL","AWC02","SALPUL","woody","deciduous shrub","Salix","pulchra","green",164,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"205","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"CTL","AWC03","BETNAN","woody","deciduous shrub","Betula","nana","green",164,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"206","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"CTL","AWC03","SALPOL","woody","deciduous shrub","Salix","polaris","green",164,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"207","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"OTC","AWE10","SALPOL","woody","deciduous shrub","Salix","polaris","green",164,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"208","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"CTL","AWC24","SALPOL","woody","deciduous shrub","Salix","polaris","green",165,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
"209","Atqasuk","Wet Meadow","wet",70.45,-157.4,18,"Low arctic",1996,1998,"OTC","AWE12","SALPUL","woody","deciduous shrub","Salix","pulchra","green",165,160,"Robert Hollister","hollistr[at]gvsu.edu",167,"early"
