"","ID","CH_PrecipMeanSummer","CH_TempMeanSummer","longitude","latitude","biomass","gridcell"
"335",335,96,10.7,-143.451215926,69.597860121,425.518463134766,"_69.5_-143"
"336",336,91,9.9,-141.478673926,69.631340121,203.990798950195,"_69.5_-141"
"337",337,88,10.1,-141.885959926,69.731780121,128.899765014648,"_69.5_-141.5"
"338",338,82,10.1,-143.842529926,69.823850121,279.372802734375,"_69.5_-143.5"
"339",339,86,9.5,-146.222357926,69.807110121,331.966064453125,"_69.5_-146"
"340",340,120,9.4,-143.946347926,69.539270121,380.016937255859,"_69.5_-143.5"
"341",341,76,9.4,-143.754683926,69.941030121,136.343475341797,"_69.5_-143.5"
"342",342,98,10.4,-142.668587926,69.597860121,405.619323730469,"_69.5_-142.5"
"343",343,83,9.5,-145.319939926,69.857330121,331.911590576172,"_69.5_-145"
"344",344,90,10.2,-142.588727926,69.731780121,172.451522827148,"_69.5_-142.5"
"345",345,74,9.6,-144.042179926,69.932660121,183.19645690918,"_69.5_-144"
"346",346,79,9.5,-143.291495926,69.874070121,237.414520263672,"_69.5_-143"
"347",347,82,9.6,-142.612685926,69.848960121,163.3857421875,"_69.5_-142.5"
"348",348,88,9.6,-145.479659926,69.798740121,355.868438720703,"_69.5_-145"
"349",349,93,10.4,-141.869987926,69.648080121,193.340255737305,"_69.5_-141.5"
"350",350,98,9.2,-145.152233926,69.765260121,170.105529785156,"_69.5_-145"
"351",351,87,9.2,-144.728975926,69.413720121,409.344055175781,"_69_-144.5"
"352",352,79,9.4,-142.940111926,69.865700121,156.417617797852,"_69.5_-142.5"
"353",353,71,9.1,-143.906417926,69.999620121,178.004486083984,"_69.5_-143.5"
"354",354,101,9.6,-145.335911926,69.673190121,352.278503417969,"_69.5_-145"
"355",355,77,9.2,-142.484909926,69.915920121,135.006317138672,"_69.5_-142"
"356",356,66,8.8,-144.050165926,70.049840121,82.8935089111328,"_70_-144"
"357",357,79,9.7,-144.760919926,69.907550121,396.669067382812,"_69.5_-144.5"
"358",358,88,10,-141.877973926,69.740150121,126.729682922363,"_69.5_-141.5"
"359",359,93,10.6,-143.778641926,69.706670121,313.359893798828,"_69.5_-143.5"
"360",360,85,10.2,-143.906417926,69.807110121,310.842315673828,"_69.5_-143.5"
"361",361,95,10.2,-143.027957926,69.664820121,423.817993164062,"_69.5_-143"
"362",362,87,10.5,-143.563019926,69.740150121,260.852478027344,"_69.5_-143.5"
"363",363,101,10.3,-142.724489926,69.564380121,507.320587158203,"_69.5_-142.5"
"364",364,115,7.6,-145.000499926,69.405350121,155.881790161133,"_69_-145"
"365",365,75,10.1,-144.872723926,69.840590121,455.162750244141,"_69.5_-144.5"
"366",366,104,9.7,-144.385577926,69.539270121,320.833374023438,"_69.5_-144"
"367",367,81,9.9,-145.966805926,69.790370121,358.198364257812,"_69.5_-145.5"
"368",368,75,9.7,-145.463687926,69.932660121,378.551635742188,"_69.5_-145"
"369",369,101,9.9,-144.337661926,69.572750121,398.411102294922,"_69.5_-144"
"370",370,104,8.7,-144.800849926,69.698300121,158.484893798828,"_69.5_-144.5"
"371",371,81,10.8,-144.273773926,69.589490121,295.223785400391,"_69.5_-144"
"372",372,82,9.6,-143.227607926,69.848960121,224.329208374023,"_69.5_-143"
"373",373,66,8.4,-142.956083926,70.049840121,191.374740600586,"_70_-142.5"
"374",374,93,10.3,-142.516853926,69.715040121,292.050567626953,"_69.5_-142.5"
"375",375,94,10.4,-141.630407926,69.581120121,304.267700195312,"_69.5_-141.5"
"376",376,82,9.5,-143.594963926,69.890810121,134.597061157227,"_69.5_-143.5"
"377",377,112,9.6,-143.666837926,69.514160121,444.561737060547,"_69.5_-143.5"
"378",378,103,9.6,-144.896681926,69.530900121,303.871887207031,"_69.5_-144.5"
"379",379,110,8.5,-145.008485926,69.480680121,274.986022949219,"_69_-145"
"380",380,91,10.1,-141.750197926,69.673190121,144.402862548828,"_69.5_-141.5"
"381",381,70,9.4,-145.831043926,69.974510121,210.06721496582,"_69.5_-145.5"
"382",382,89,9.1,-141.143261926,69.581120121,139.498657226562,"_69.5_-141"
"383",383,93,10.7,-143.850515926,69.698300121,159.655731201172,"_69.5_-143.5"
"384",384,90,10.4,-144.074123926,69.765260121,220.919464111328,"_69.5_-144"
"385",385,79,9.8,-144.106067926,69.890810121,135.122344970703,"_69.5_-144"
"386",386,76,9.5,-143.738711926,69.932660121,214.266082763672,"_69.5_-143.5"
"387",387,69,9,-143.994263926,70.024730121,97.9881134033203,"_70_-143.5"
"388",388,86,9.5,-141.287009926,69.564380121,183.264770507812,"_69.5_-141"
"389",389,77,9.2,-142.492895926,69.924290121,136.150924682617,"_69.5_-142"
"390",390,87,9.6,-145.224107926,69.798740121,405.667541503906,"_69.5_-145"
"391",391,82,10,-144.026207926,69.840590121,432.332977294922,"_69.5_-144"
"392",392,70,9.3,-145.615421926,69.991250121,147.836944580078,"_69.5_-145.5"
"393",393,93,10.5,-143.003999926,69.581120121,246.817672729492,"_69.5_-143"
"394",394,61,8,-143.155733926,70.100060121,130.556823730469,"_70_-143"
"395",395,98,10.3,-142.772405926,69.648080121,307.143615722656,"_69.5_-142.5"
"396",396,96,10.5,-142.173455926,69.648080121,212.658813476562,"_69.5_-142"
"397",397,94,9.1,-144.864737926,69.698300121,218.675201416016,"_69.5_-144.5"
"398",398,80,10.1,-144.601199926,69.840590121,303.003875732422,"_69.5_-144.5"
"399",399,78,9.8,-145.815071926,69.815480121,333.367340087891,"_69.5_-145.5"
"400",400,83,8.7,-141.095345926,69.648080121,204.628173828125,"_69.5_-141"
"401",401,71,8.6,-142.804349926,69.999620121,133.533508300781,"_69.5_-142.5"
"402",402,89,10,-143.507117926,69.798740121,236.003005981445,"_69.5_-143.5"
"403",403,81,9.5,-143.499131926,69.890810121,199.862503051758,"_69.5_-143"
"404",404,85,10.3,-144.321689926,69.790370121,155.083145141602,"_69.5_-144"
"405",405,87,9.9,-143.906417926,69.840590121,313.044494628906,"_69.5_-143.5"
"406",406,93,10.6,-143.299481926,69.622970121,274.9697265625,"_69.5_-143"
"407",407,70,9.4,-145.551533926,69.982880121,222.242950439453,"_69.5_-145.5"
"408",408,89,9.7,-141.446729926,69.639710121,212.758728027344,"_69.5_-141"
"409",409,93,10.2,-144.505367926,69.723410121,333.589782714844,"_69.5_-144.5"
"410",410,74,9.4,-144.026207926,69.966140121,129.364212036133,"_69.5_-144"
"411",411,88,10.2,-142.325189926,69.765260121,209.478652954102,"_69.5_-142"
"412",412,74,9.1,-143.075873926,69.949400121,241.208618164062,"_69.5_-143"
"413",413,97,10.2,-143.706767926,69.556010121,419.839019775391,"_69.5_-143.5"
"414",414,102,10.4,-143.507117926,69.539270121,330.683776855469,"_69.5_-143.5"
"415",415,98,10.3,-144.249815926,69.648080121,372.204040527344,"_69.5_-144"
"416",416,88,9.8,-141.550547926,69.673190121,150.515640258789,"_69.5_-141.5"
"417",417,85,10.4,-143.754683926,69.765260121,375.220581054688,"_69.5_-143.5"
"418",418,88,9.6,-146.230343926,69.782000121,263.315856933594,"_69.5_-146"
"419",419,77,9.7,-144.225857926,69.915920121,164.019256591797,"_69.5_-144"
"420",420,90,10.6,-144.010235926,69.698300121,407.119049072266,"_69.5_-144"
"421",421,99,10.4,-144.002249926,69.581120121,349.370025634766,"_69.5_-144"
"422",422,95,10.1,-142.876223926,69.698300121,382.800476074219,"_69.5_-142.5"
"423",423,90,10.5,-143.978291926,69.740150121,378.084686279297,"_69.5_-143.5"
"424",424,90,10.6,-143.842529926,69.731780121,259.506042480469,"_69.5_-143.5"
"425",425,65,9,-145.918889926,70.024730121,128.960083007812,"_70_-145.5"
"426",426,73,9.9,-146.422007926,69.832220121,198.814575195312,"_69.5_-146"
"427",427,78,9.4,-146.318189926,69.899180121,355.717620849609,"_69.5_-146"
"428",428,90,10.4,-144.289745926,69.748520121,286.521118164062,"_69.5_-144"
"429",429,96,10.7,-143.499131926,69.606230121,394.023376464844,"_69.5_-143"
"430",430,68,8.6,-143.626907926,70.049840121,187.702423095703,"_70_-143.5"
"431",431,75,9.7,-145.543547926,69.924290121,319.698333740234,"_69.5_-145.5"
"432",432,88,10.1,-144.561269926,69.782000121,398.087066650391,"_69.5_-144.5"
"433",433,66,8.2,-143.195663926,70.074950121,155.879806518555,"_70_-143"
"434",434,126,7.7,-145.000499926,69.472310121,281.422485351562,"_69_-145"
"435",435,96,9.6,-145.495631926,69.740150121,398.5419921875,"_69.5_-145"
"436",436,69,8.9,-143.674823926,70.016360121,239.778961181641,"_70_-143.5"
"437",437,92,10.1,-142.820321926,69.715040121,209.071258544922,"_69.5_-142.5"
"438",438,88,9.7,-145.551533926,69.765260121,459.536315917969,"_69.5_-145.5"
"439",439,74,9.6,-144.768905926,69.974510121,307.576293945312,"_69.5_-144.5"
"440",440,74,9.5,-144.369605926,69.966140121,252.079513549805,"_69.5_-144"
"441",441,67,9.4,-145.272023926,69.999620121,209.61198425293,"_69.5_-145"
"442",442,117,7.3,-145.064387926,69.438830121,217.211013793945,"_69_-145"
"443",443,125,8.8,-144.233843926,69.539270121,527.470031738281,"_69.5_-144"
"444",444,82,10.1,-143.443229926,69.815480121,158.327224731445,"_69.5_-143"
"445",445,74,9.3,-144.066137926,69.982880121,146.28483581543,"_69.5_-144"
"446",446,84,9.7,-142.620671926,69.832220121,200.556594848633,"_69.5_-142.5"
"447",447,93,9.7,-144.808835926,69.756890121,445.336730957031,"_69.5_-144.5"
"448",448,84,10,-143.531075926,69.823850121,171.077270507812,"_69.5_-143.5"
"449",449,69,8.3,-142.780391926,70.041470121,173.209167480469,"_70_-142.5"
"450",450,84,9.5,-142.932125926,69.840590121,132.008834838867,"_69.5_-142.5"
"451",451,62,8.6,-145.591463926,70.074950121,99.9275207519531,"_70_-145.5"
"452",452,121,8.2,-144.768905926,69.413720121,190.336578369141,"_69_-144.5"
"453",453,94,10.5,-141.877973926,69.606230121,441.87109375,"_69.5_-141.5"
"454",454,85,9.7,-144.385577926,69.890810121,359.353240966797,"_69.5_-144"
"455",455,78,9.9,-145.599449926,69.840590121,317.165435791016,"_69.5_-145.5"
"456",456,95,10.5,-143.187677926,69.614600121,447.599151611328,"_69.5_-143"
"457",457,79,10.2,-145.375841926,69.715040121,200.370010375977,"_69.5_-145"
"458",458,96,10.4,-143.131775926,69.614600121,450.89599609375,"_69.5_-143"
"459",459,84,9.4,-144.617171926,69.915920121,243.225936889648,"_69.5_-144.5"
"460",460,79,9.3,-142.492895926,69.899180121,146.31950378418,"_69.5_-142"
"461",461,105,9.8,-141.774155926,69.564380121,364.098999023438,"_69.5_-141.5"
"462",462,95,10.1,-142.996013926,69.706670121,352.626159667969,"_69.5_-142.5"
"463",463,93,10.3,-142.516853926,69.723410121,283.949401855469,"_69.5_-142.5"
"464",464,96,10.3,-142.333175926,69.589490121,416.392303466797,"_69.5_-142"
"465",465,97,9.3,-145.168205926,69.773630121,187.334655761719,"_69.5_-145"
"466",466,76,8.9,-142.836293926,69.941030121,128.176681518555,"_69.5_-142.5"
"467",467,89,9.8,-141.478673926,69.539270121,565.549377441406,"_69.5_-141"
"468",468,99,10.2,-143.602949926,69.530900121,405.520172119141,"_69.5_-143.5"
"469",469,77,9.6,-143.914403926,69.924290121,187.466079711914,"_69.5_-143.5"
"470",470,91,9.6,-146.182427926,69.765260121,299.90380859375,"_69.5_-146"
"471",471,93,10.6,-142.397063926,69.656450121,271.689666748047,"_69.5_-142"
"472",472,116,8.8,-144.625157926,69.505790121,276.337371826172,"_69.5_-144.5"
"473",473,72,8.7,-142.620671926,69.991250121,174.21891784668,"_69.5_-142.5"
"474",474,92,10.1,-141.494645926,69.589490121,278.327667236328,"_69.5_-141"
"475",475,91,10.3,-141.917903926,69.681560121,129.674652099609,"_69.5_-141.5"
"476",476,78,9.7,-146.062637926,69.890810121,381.681182861328,"_69.5_-146"
"477",477,83,9.8,-145.631393926,69.848960121,343.087188720703,"_69.5_-145.5"
"478",478,86,10,-144.728975926,69.530900121,560.827697753906,"_69.5_-144.5"
"479",479,88,10.5,-144.393563926,69.715040121,258.391632080078,"_69.5_-144"
"480",480,85,9.5,-145.287995926,69.874070121,356.849029541016,"_69.5_-145"
"481",481,71,9,-143.754683926,69.999620121,203.734634399414,"_69.5_-143.5"
"482",482,96,10.7,-143.539061926,69.581120121,396.641784667969,"_69.5_-143.5"
"483",483,95,10.3,-142.668587926,69.656450121,351.039764404297,"_69.5_-142.5"
"484",484,110,8.5,-144.904667926,69.480680121,337.07421875,"_69_-144.5"
"485",485,74,9.7,-144.760919926,69.915920121,433.130249023438,"_69.5_-144.5"
"486",486,91,9.9,-141.662351926,69.689930121,170.214660644531,"_69.5_-141.5"
"487",487,107,9,-144.697031926,69.514160121,166.448822021484,"_69.5_-144.5"
"488",488,85,9.6,-145.719239926,69.840590121,334.688385009766,"_69.5_-145.5"
"489",489,79,9.3,-142.660601926,69.890810121,146.975677490234,"_69.5_-142.5"
"490",490,80,9.9,-145.072373926,69.815480121,352.315582275391,"_69.5_-145"
"491",491,80,9.8,-146.254301926,69.765260121,264.894561767578,"_69.5_-146"
"492",492,89,10.2,-143.555033926,69.782000121,218.943267822266,"_69.5_-143.5"
"493",493,91,10.4,-142.109567926,69.715040121,77.0347595214844,"_69.5_-142"
"494",494,124,8.5,-144.633143926,69.514160121,112.87230682373,"_69.5_-144.5"
"495",495,84,9.6,-142.836293926,69.840590121,162.164260864258,"_69.5_-142.5"
"496",496,68,9.2,-146.030693926,69.991250121,104.690971374512,"_69.5_-146"
"497",497,85,9.9,-142.444979926,69.815480121,116.689476013184,"_69.5_-142"
"498",498,77,9.6,-144.273773926,69.924290121,373.890747070312,"_69.5_-144"
"499",499,99,9.4,-144.585227926,69.681560121,252.400131225586,"_69.5_-144.5"
"500",500,96,10.5,-142.293245926,69.656450121,353.7724609375,"_69.5_-142"
"501",501,118,8.5,-144.976541926,69.497420121,216.895614624023,"_69_-144.5"
"502",502,77,9.6,-144.369605926,69.932660121,404.445404052734,"_69.5_-144"
"503",503,86,9.9,-146.469923926,69.782000121,186.499053955078,"_69.5_-146"
"504",504,82,9.9,-142.189427926,69.815480121,134.629959106445,"_69.5_-142"
"505",505,81,9.5,-146.078609926,69.823850121,273.381225585938,"_69.5_-146"
"506",506,107,10.4,-143.331425926,69.539270121,441.921478271484,"_69.5_-143"
"507",507,96,10.2,-143.011985926,69.648080121,355.987701416016,"_69.5_-143"
"508",508,90,9.7,-145.447715926,69.790370121,347.916137695312,"_69.5_-145"
"509",509,92,9.9,-143.834543926,69.489050121,265.13037109375,"_69_-143.5"
"510",510,97,9.5,-145.583477926,69.648080121,324.146423339844,"_69.5_-145.5"
"511",511,93,10.7,-143.283509926,69.614600121,273.649932861328,"_69.5_-143"
"512",512,82,9.6,-142.548797926,69.857330121,157.578338623047,"_69.5_-142.5"
"513",513,82,9.4,-142.796363926,69.865700121,193.30029296875,"_69.5_-142.5"
"514",514,93,10.7,-143.602949926,69.622970121,286.653015136719,"_69.5_-143.5"
"515",515,85,9.8,-142.484909926,69.823850121,145.793518066406,"_69.5_-142"
"516",516,85,10,-142.373105926,69.798740121,121.548355102539,"_69.5_-142"
"517",517,96,10.5,-142.149497926,69.639710121,245.265151977539,"_69.5_-142"
"518",518,94,10.4,-143.698781926,69.564380121,381.339019775391,"_69.5_-143.5"
"519",519,82,9.5,-142.772405926,69.865700121,157.095565795898,"_69.5_-142.5"
"520",520,99,10.4,-142.844279926,69.581120121,377.954925537109,"_69.5_-142.5"
"521",521,104,10.2,-142.476923926,69.597860121,512.8515625,"_69.5_-142"
"522",522,93,10.7,-143.411285926,69.622970121,367.838439941406,"_69.5_-143"
"523",523,83,9.9,-145.216121926,69.731780121,394.110992431641,"_69.5_-145"
"524",524,81,9.5,-143.618921926,69.890810121,141.227111816406,"_69.5_-143.5"
"525",525,98,10.6,-142.061651926,69.631340121,360.093078613281,"_69.5_-142"
"526",526,78,9.7,-145.862987926,69.848960121,315.956726074219,"_69.5_-145.5"
"527",527,88,9.7,-141.646379926,69.715040121,141.258239746094,"_69.5_-141.5"
"528",528,66,8.2,-143.155733926,70.074950121,116.738929748535,"_70_-143"
"529",529,104,10.3,-143.163719926,69.539270121,540.463562011719,"_69.5_-143"
"530",530,89,10.1,-143.395313926,69.773630121,254.368682861328,"_69.5_-143"
"531",531,89,10.2,-143.523089926,69.782000121,236.621429443359,"_69.5_-143.5"
"532",532,104,10.3,-143.083859926,69.572750121,428.252349853516,"_69.5_-143"
"533",533,87,10.1,-142.532825926,69.765260121,133.959365844727,"_69.5_-142.5"
"534",534,86,9.8,-146.022707926,69.748520121,335.222290039062,"_69.5_-146"
"535",535,107,10.2,-143.427257926,69.514160121,996.879760742188,"_69.5_-143"
"536",536,71,8.6,-142.980041926,70.007990121,160.258529663086,"_70_-142.5"
"537",537,77,9.5,-143.834543926,69.932660121,245.096618652344,"_69.5_-143.5"
"538",538,83,9,-141.175205926,69.639710121,200.502700805664,"_69.5_-141"
"539",539,80,10,-145.264037926,69.765260121,439.862579345703,"_69.5_-145"
"540",540,72,9.6,-144.473423926,69.932660121,271.868591308594,"_69.5_-144"
"541",541,86,10.6,-144.161969926,69.673190121,368.734832763672,"_69.5_-144"
"542",542,76,9.5,-143.754683926,69.924290121,198.357131958008,"_69.5_-143.5"
"543",543,87,9.8,-143.850515926,69.857330121,292.55419921875,"_69.5_-143.5"
"544",544,86,9.4,-146.206385926,69.823850121,291.442840576172,"_69.5_-146"
"545",545,91,10,-144.657101926,69.756890121,371.626129150391,"_69.5_-144.5"
"546",546,96,10.6,-143.906417926,69.614600121,251.249649047852,"_69.5_-143.5"
"547",547,94,9.8,-144.098081926,69.539270121,502.031494140625,"_69.5_-144"
"548",548,117,9.6,-143.794613926,69.522530121,337.488159179688,"_69.5_-143.5"
"549",549,71,8.6,-143.347397926,70.024730121,157.171737670898,"_70_-143"
"550",550,78,9.8,-145.647365926,69.865700121,325.107604980469,"_69.5_-145.5"
"551",551,81,9.9,-145.815071926,69.782000121,364.765289306641,"_69.5_-145.5"
"552",552,82,9.8,-143.930375926,69.874070121,268.600311279297,"_69.5_-143.5"
"553",553,93,10.7,-143.994263926,69.673190121,358.313415527344,"_69.5_-143.5"
"554",554,93,10.5,-143.195663926,69.631340121,427.371002197266,"_69.5_-143"
"555",555,76,9.4,-143.291495926,69.882440121,203.499694824219,"_69.5_-143"
"556",556,94,10.6,-141.917903926,69.606230121,343.886322021484,"_69.5_-141.5"
"557",557,85,10.2,-142.141511926,69.765260121,114.44783782959,"_69.5_-142"
"558",558,89,9.4,-141.255065926,69.564380121,174.156875610352,"_69.5_-141"
"559",559,90,10.6,-143.571005926,69.706670121,157.877517700195,"_69.5_-143.5"
"560",560,87,10.3,-143.738711926,69.765260121,305.321136474609,"_69.5_-143.5"
"561",561,99,10.5,-143.291495926,69.522530121,469.953796386719,"_69.5_-143"
"562",562,65,8.8,-145.862987926,70.049840121,90.2603759765625,"_70_-145.5"
"563",563,69,9.5,-144.545297926,69.982880121,354.248870849609,"_69.5_-144.5"
"564",564,87,9.7,-142.828307926,69.807110121,187.384552001953,"_69.5_-142.5"
"565",565,99,10.6,-143.507117926,69.589490121,335.064605712891,"_69.5_-143.5"
"566",566,117,8.6,-144.569255926,69.547640121,58.3056983947754,"_69.5_-144.5"
"567",567,89,10.1,-143.954333926,69.514160121,353.765472412109,"_69.5_-143.5"
"568",568,69,8.8,-143.602949926,70.016360121,170.17399597168,"_70_-143.5"
"569",569,82,10.1,-143.874473926,69.823850121,370.357269287109,"_69.5_-143.5"
"570",570,86,9.5,-141.462701926,69.689930121,159.878265380859,"_69.5_-141"
"571",571,86,10.6,-146.174441926,69.648080121,373.873901367188,"_69.5_-146"
"572",572,124,8.5,-143.922389926,69.430460121,520.906799316406,"_69_-143.5"
"573",573,113,9.2,-143.874473926,69.455570121,335.325012207031,"_69_-143.5"
"574",574,64,8.2,-143.395313926,70.083320121,188.644165039062,"_70_-143"
"575",575,67,9.2,-145.391813926,70.016360121,145.859161376953,"_70_-145"
"576",576,91,10,-145.799099926,69.706670121,209.209854125977,"_69.5_-145.5"
"577",577,71,9.2,-143.962319926,69.999620121,173.041687011719,"_69.5_-143.5"
"578",578,78,9.6,-146.382077926,69.857330121,247.866073608398,"_69.5_-146"
"579",579,82,9.6,-145.455701926,69.882440121,298.109832763672,"_69.5_-145"
"580",580,92,10.6,-143.674823926,69.715040121,309.264129638672,"_69.5_-143.5"
"581",581,74,9.4,-143.738711926,69.949400121,213.380142211914,"_69.5_-143.5"
"582",582,106,9.9,-144.305717926,69.664820121,383.441101074219,"_69.5_-144"
"583",583,68,9,-146.126525926,70.007990121,110.172470092773,"_70_-146"
"584",584,94,9.4,-144.912653926,69.547640121,188.806213378906,"_69.5_-144.5"
"585",585,73,9.4,-146.334161926,69.915920121,122.449203491211,"_69.5_-146"
"586",586,90,10,-143.035943926,69.740150121,240.212600708008,"_69.5_-143"
"587",587,96,10.5,-143.139761926,69.597860121,404.505126953125,"_69.5_-143"
"588",588,91,10.4,-142.636643926,69.572750121,608.56982421875,"_69.5_-142.5"
"589",589,94,10.1,-141.662351926,69.631340121,226.563827514648,"_69.5_-141.5"
"590",590,79,9.3,-143.099831926,69.907550121,280.263366699219,"_69.5_-143"
"591",591,96,10.4,-142.484909926,69.664820121,136.900146484375,"_69.5_-142"
"592",592,90,10.7,-143.738711926,69.706670121,255.260131835938,"_69.5_-143.5"
"593",593,76,9.5,-143.794613926,69.932660121,224.902770996094,"_69.5_-143.5"
"594",594,92,9.8,-145.934861926,69.706670121,396.72998046875,"_69.5_-145.5"
"595",595,91,9.7,-145.439729926,69.782000121,347.716644287109,"_69.5_-145"
